Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status,Status_encoded,SuccessRate_semester1,SuccessRate_semester2,Grade_improvement,Total_credit_enrolled,Total_credit_approval,is_financially_secure,economic_stress
1,1,9773,1,156.0,3,3,123,122,155.0,0,0,1,0,0,18,6,7,6,14.285714285714286,6,8,6,13.25,8.9,1.4,3.51,Graduate,1,1.0,1.0,-1.0357142857142865,12,12,0,4.914
1,1,9085,1,142.0,38,38,9,10,127.0,1,0,1,0,0,18,5,7,3,12.333333333333334,5,9,5,12.6,10.8,1.4,1.74,Graduate,1,0.6,1.0,0.2666666666666657,10,8,0,2.436
17,1,9500,1,142.0,38,37,9,8,130.8,1,0,1,0,1,19,7,10,6,12.583333333333334,8,8,7,12.671428571428573,13.9,-0.3,0.79,Graduate,1,0.8571428571428571,0.875,0.08809523809523867,15,13,0,-0.237
1,6,9500,1,126.0,12,37,5,9,121.8,1,0,1,0,0,19,7,8,6,13.731666666666667,8,10,7,13.771428571428572,12.4,0.5,1.79,Dropout,0,0.8571428571428571,0.875,0.03976190476190489,15,13,0,0.895
39,1,9003,1,133.1,37,37,9,4,140.0,0,0,1,1,0,43,6,8,6,12.875,6,14,5,12.142857142857142,16.2,0.3,-0.92,Enrolled,1,1.0,0.8333333333333334,-0.7321428571428577,12,11,0,-0.276
42,1,9070,1,170.0,37,25,0,4,148.5,0,0,1,1,0,47,10,14,8,14.625,7,7,5,13.4,9.4,-0.8,-3.12,Dropout,0,0.8,0.7142857142857143,-1.2249999999999996,17,13,0,2.4960000000000004
42,1,9147,1,130.0,34,34,99,99,109.8,1,0,0,1,0,23,3,3,0,0.0,2,2,0,0.0,7.6,2.6,0.32,Dropout,0,0.0,0.0,0.0,5,0,0,0.8320000000000001
1,1,9238,1,133.0,19,19,9,9,119.7,1,1,1,0,1,19,6,8,6,12.666666666666666,6,7,6,12.666666666666666,8.9,1.4,3.51,Graduate,1,1.0,1.0,0.0,12,12,0,4.914
42,1,9500,1,122.0,3,3,2,2,122.0,1,0,1,0,0,20,8,11,6,12.491666666666667,8,11,6,12.491666666666667,12.7,3.7,-1.7,Graduate,1,0.75,0.75,0.0,16,12,0,-6.29
1,1,171,1,138.0,1,3,4,4,147.5,1,0,1,0,1,19,12,12,12,13.666666666666666,11,12,11,14.166666666666666,8.9,1.4,3.51,Graduate,1,1.0,1.0,0.5,23,23,0,4.914
17,1,9085,1,163.0,37,37,9,9,150.8,1,0,1,0,0,19,6,13,6,16.0,6,8,6,14.5,15.5,2.8,-4.06,Graduate,1,1.0,1.0,-1.5,12,12,0,-11.367999999999999
44,1,9085,1,150.0,19,37,4,7,150.0,1,0,1,0,0,19,6,8,6,14.142857142857142,6,7,6,13.0,13.9,-0.3,0.79,Graduate,1,1.0,1.0,-1.1428571428571423,12,12,0,-0.237
39,1,8014,0,133.1,19,19,144,141,131.5,0,1,1,0,1,39,6,9,6,11.833333333333334,6,9,4,13.75,11.1,0.6,2.02,Graduate,1,1.0,0.6666666666666666,1.916666666666666,12,10,0,1.212
1,1,9070,1,144.0,1,1,3,5,127.2,1,0,1,0,1,20,6,6,6,12.666666666666666,6,8,6,13.0,10.8,1.4,1.74,Graduate,1,1.0,1.0,0.3333333333333339,12,12,0,2.436
17,1,9070,1,118.0,38,19,9,3,111.0,1,0,1,0,0,21,6,6,6,12.5,6,6,6,12.666666666666666,7.6,2.6,0.32,Graduate,1,1.0,1.0,0.16666666666666607,12,12,0,0.8320000000000001
43,5,9238,1,101.0,37,19,9,7,119.9,1,1,0,0,0,22,11,16,9,10.88888888888889,10,20,4,11.25,9.4,-0.8,-3.12,Graduate,1,0.8181818181818182,0.4,0.3611111111111107,21,13,0,2.4960000000000004
1,2,9773,1,133.0,19,38,5,0,133.7,1,0,1,0,0,19,6,11,1,13.0,5,10,0,0.0,7.6,2.6,0.32,Dropout,0,0.16666666666666666,0.0,-13.0,11,1,0,0.8320000000000001
17,1,9670,1,133.1,1,19,141,114,140.0,1,0,1,0,0,22,6,6,6,15.166666666666666,6,6,6,16.0,13.9,-0.3,0.79,Graduate,1,1.0,1.0,0.8333333333333339,12,12,0,-0.237
5,2,9853,1,124.0,19,19,3,3,113.9,1,0,1,0,1,19,6,8,6,12.666666666666666,6,7,6,12.0,12.7,3.7,-1.7,Graduate,1,1.0,1.0,-0.6666666666666661,12,12,0,-6.29
39,1,9147,1,133.1,19,19,9,9,119.8,0,0,1,1,0,26,5,9,5,12.0,5,5,5,10.2,11.1,0.6,2.02,Enrolled,1,1.0,1.0,-1.8000000000000007,10,10,0,1.212
39,1,9991,0,110.0,37,37,9,9,121.8,0,0,0,1,0,36,5,5,0,0.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout,0,0.0,0.0,0.0,10,0,0,-6.29
39,1,9147,1,160.0,37,37,9,7,110.0,0,0,1,1,0,30,5,8,2,11.0,5,6,4,11.5,15.5,2.8,-4.06,Dropout,0,0.4,0.8,0.5,10,6,0,-11.367999999999999
43,1,9003,1,120.0,1,1,4,10,134.4,0,0,1,1,0,24,6,7,6,15.714285714285714,6,10,6,15.9,15.5,2.8,-4.06,Dropout,0,1.0,1.0,0.18571428571428683,12,12,0,-11.367999999999999
1,1,9147,1,133.1,34,34,0,0,125.3,0,0,1,1,0,26,15,15,11,10.818181818181818,14,15,11,11.636363636363637,7.6,2.6,0.32,Dropout,0,0.7333333333333333,0.7857142857142857,0.8181818181818183,29,22,0,0.8320000000000001
1,1,9147,1,132.0,19,38,9,7,119.1,0,0,0,1,0,19,5,16,1,12.0,5,6,0,0.0,13.9,-0.3,0.79,Dropout,0,0.2,0.0,-12.0,10,1,0,-0.237
39,1,9238,1,130.0,19,38,9,10,146.0,0,0,1,1,0,34,6,8,5,12.6,6,11,4,11.25,12.4,0.5,1.79,Graduate,1,0.8333333333333334,0.6666666666666666,-1.3499999999999996,12,9,0,0.895
43,1,9130,1,130.0,1,1,1,1,130.0,1,0,1,1,0,33,5,12,1,13.0,5,7,3,14.0,9.4,-0.8,-3.12,Enrolled,1,0.2,0.6,1.0,10,4,0,2.4960000000000004
17,6,9147,1,129.0,19,1,9,4,122.0,1,0,1,1,0,19,5,8,5,11.6,5,10,4,10.75,9.4,-0.8,-3.12,Graduate,1,1.0,0.8,-0.8499999999999996,10,9,0,2.4960000000000004
17,5,9119,1,130.0,19,1,4,5,118.1,1,1,0,1,0,26,5,11,1,10.0,5,14,1,11.0,8.9,1.4,3.51,Dropout,0,0.2,0.2,1.0,10,2,0,4.914
39,1,9670,1,140.0,38,37,7,7,105.2,0,0,1,1,0,29,6,7,1,14.0,6,6,0,0.0,16.2,0.3,-0.92,Dropout,0,0.16666666666666666,0.0,-14.0,12,1,0,-0.276
17,5,9119,1,131.0,19,37,9,7,123.3,1,0,1,1,1,19,5,9,5,12.6,5,8,2,12.5,8.9,1.4,3.51,Dropout,0,1.0,0.4,-0.09999999999999964,10,7,0,4.914
39,1,9991,0,133.1,19,37,9,9,149.4,0,0,0,1,0,29,5,11,2,11.333333333333334,5,9,1,12.0,11.1,0.6,2.02,Dropout,0,0.4,0.2,0.6666666666666661,10,3,0,1.212
43,1,9254,1,112.0,37,37,9,9,108.5,0,0,1,1,0,21,6,6,6,12.666666666666666,6,7,5,11.4,9.4,-0.8,-3.12,Graduate,1,1.0,0.8333333333333334,-1.2666666666666657,12,11,0,2.4960000000000004
17,1,9254,1,119.0,1,1,4,10,125.0,0,0,1,1,0,19,6,7,5,10.8,6,10,2,10.5,10.8,1.4,1.74,Enrolled,1,0.8333333333333334,0.3333333333333333,-0.3000000000000007,12,7,0,2.436
1,1,9500,1,133.1,38,38,5,10,101.0,0,0,1,1,0,20,7,14,5,12.87857142857143,8,15,7,11.85625,15.5,2.8,-4.06,Graduate,1,0.7142857142857143,0.875,-1.0223214285714306,15,12,0,-11.367999999999999
1,1,9085,1,123.0,3,1,2,5,112.9,0,0,1,1,0,18,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32,Dropout,0,0.0,0.0,0.0,10,0,0,0.8320000000000001
17,3,9070,1,131.0,38,37,5,5,120.2,1,0,1,1,0,18,6,6,6,12.833333333333334,6,8,5,11.4,15.5,2.8,-4.06,Enrolled,1,1.0,0.8333333333333334,-1.4333333333333336,12,11,0,-11.367999999999999
1,1,9147,1,120.0,34,34,99,99,111.6,0,1,1,1,1,21,5,5,5,12.6,5,9,3,12.833333333333334,10.8,1.4,1.74,Enrolled,1,1.0,0.6,0.23333333333333428,10,8,0,2.436
1,1,9147,1,125.0,1,1,4,2,134.1,1,0,1,1,0,20,5,0,0,0.0,5,0,0,0.0,8.9,1.4,3.51,Dropout,0,0.0,0.0,0.0,10,0,0,4.914
39,1,9119,1,133.1,37,37,9,9,101.6,0,0,1,1,1,30,5,11,0,0.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout,0,0.0,0.0,0.0,10,0,0,-6.29
18,2,9670,1,121.0,37,38,4,1,111.9,1,0,1,1,0,19,6,6,6,14.166666666666666,6,6,6,14.0,13.9,-0.3,0.79,Graduate,1,1.0,1.0,-0.16666666666666607,12,12,0,-0.237
51,1,9147,1,148.0,1,19,9,6,118.4,1,0,1,1,0,30,5,7,5,13.4,5,7,4,13.25,8.9,1.4,3.51,Dropout,0,1.0,0.8,-0.15000000000000036,10,9,0,4.914
1,1,9147,1,139.0,38,1,5,5,127.1,1,0,1,1,1,22,5,8,5,11.2,5,13,4,11.25,12.7,3.7,-1.7,Graduate,1,1.0,0.8,0.05000000000000071,10,9,0,-6.29
17,4,9070,1,128.0,1,1,9,10,136.1,1,1,0,1,0,19,6,6,6,12.666666666666666,6,8,5,11.8,11.1,0.6,2.02,Dropout,0,1.0,0.8333333333333334,-0.8666666666666654,12,11,0,1.212
17,2,9670,1,132.0,1,19,5,3,124.0,1,0,1,1,0,21,5,7,3,12.333333333333334,5,5,4,11.25,7.6,2.6,0.32,Dropout,0,0.6,0.8,-1.083333333333334,10,7,0,0.8320000000000001
17,4,9085,1,137.0,38,38,151,151,141.6,0,0,1,1,0,21,5,7,4,12.25,5,7,5,12.0,7.6,2.6,0.32,Graduate,1,0.8,1.0,-0.25,10,9,0,0.8320000000000001
39,1,9147,1,120.0,1,19,4,7,110.0,0,0,1,1,0,27,5,13,3,10.75,5,9,3,10.333333333333334,15.5,2.8,-4.06,Dropout,0,0.6,0.6,-0.4166666666666661,10,6,0,-11.367999999999999
43,1,33,1,134.0,37,37,1,1,100.0,1,0,1,1,0,32,7,7,0,0.0,7,8,0,0.0,13.9,-0.3,0.79,Dropout,0,0.0,0.0,0.0,14,0,0,-0.237
39,1,9670,1,133.1,37,1,9,3,120.0,0,1,0,1,0,40,6,13,0,0.0,6,6,0,0.0,15.5,2.8,-4.06,Dropout,0,0.0,0.0,0.0,12,0,0,-11.367999999999999
1,2,9147,1,116.0,37,1,5,3,124.8,1,0,1,1,0,20,5,9,2,14.333333333333334,5,10,2,12.5,7.6,2.6,0.32,Enrolled,1,0.4,0.4,-1.833333333333334,10,4,0,0.8320000000000001
44,1,9130,1,140.0,4,4,2,10,140.0,1,0,1,1,0,20,5,8,2,11.5,5,13,2,11.5,12.7,3.7,-1.7,Dropout,0,0.4,0.4,0.0,10,4,0,-6.29
43,1,9147,1,122.0,1,38,1,7,118.9,0,0,1,1,0,21,5,11,2,10.5,5,13,0,0.0,12.7,3.7,-1.7,Dropout,0,0.4,0.0,-10.5,10,2,0,-6.29
17,1,9670,1,141.0,19,37,5,8,130.2,0,0,1,1,0,18,6,6,6,13.5,6,0,0,0.0,12.7,3.7,-1.7,Dropout,0,1.0,0.0,-13.5,12,6,0,-6.29
44,1,9003,1,120.0,1,3,144,123,120.0,0,0,1,1,0,19,6,17,1,11.0,6,19,0,0.0,16.2,0.3,-0.92,Enrolled,1,0.16666666666666666,0.0,-11.0,12,1,0,-0.276
7,1,9070,1,140.0,37,37,7,7,140.0,0,0,0,1,0,30,6,6,1,10.0,6,6,0,0.0,15.5,2.8,-4.06,Dropout,0,0.16666666666666666,0.0,-10.0,12,1,0,-11.367999999999999
39,1,9003,1,133.1,19,1,9,1,130.0,0,0,1,1,0,29,6,17,0,0.0,6,8,0,0.0,15.5,2.8,-4.06,Dropout,0,0.0,0.0,0.0,12,0,0,-11.367999999999999
17,2,9119,1,137.0,1,1,4,4,130.4,1,1,1,1,0,18,5,10,1,12.0,5,7,3,10.666666666666666,7.6,2.6,0.32,Dropout,0,0.2,0.6,-1.333333333333334,10,4,0,0.8320000000000001
1,2,9670,1,122.0,1,1,9,9,116.1,1,0,1,1,1,18,5,6,4,12.25,5,5,5,12.2,9.4,-0.8,-3.12,Dropout,0,0.8,1.0,-0.05000000000000071,10,9,0,2.4960000000000004
44,1,9003,1,130.0,1,1,3,10,130.0,0,0,1,1,0,22,10,21,5,11.4,7,13,6,11.666666666666666,15.5,2.8,-4.06,Dropout,0,0.5,0.8571428571428571,0.2666666666666657,17,11,0,-11.367999999999999
43,2,9991,0,140.0,37,37,5,5,124.3,1,0,0,1,0,27,5,5,0,0.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout,0,0.0,0.0,0.0,10,0,0,-6.29
17,6,9670,1,125.0,38,1,9,7,125.0,1,0,1,1,0,20,6,8,4,14.25,6,10,5,14.0,10.8,1.4,1.74,Graduate,1,0.6666666666666666,0.8333333333333334,-0.25,12,9,0,2.436
51,1,8014,0,110.0,19,38,9,10,110.0,0,0,1,1,0,42,12,12,11,14.454545454545457,11,11,10,14.2,11.1,0.6,2.02,Graduate,1,0.9166666666666666,0.9090909090909091,-0.2545454545454575,23,21,0,1.212
1,1,9003,1,133.1,38,38,4,8,115.0,0,1,1,1,0,21,12,13,12,14.538461538461538,12,14,12,14.461538461538462,15.5,2.8,-4.06,Graduate,1,1.0,1.0,-0.07692307692307665,24,24,0,-11.367999999999999
43,1,9500,1,132.0,1,38,7,7,129.6,0,0,1,1,0,23,7,10,6,12.733333333333334,8,10,7,11.95,16.2,0.3,-0.92,Graduate,1,0.8571428571428571,0.875,-0.783333333333335,15,13,0,-0.276
51,1,9070,1,122.0,38,38,9,9,128.8,1,0,1,1,0,21,12,13,5,13.2,12,12,4,13.5,8.9,1.4,3.51,Dropout,0,0.4166666666666667,0.3333333333333333,0.3000000000000007,24,9,0,4.914
39,1,9238,1,120.0,37,37,7,7,134.0,0,0,1,1,1,40,6,7,6,12.333333333333334,6,10,4,12.75,8.9,1.4,3.51,Dropout,0,1.0,0.6666666666666666,0.4166666666666661,12,10,0,4.914
43,1,9147,1,129.0,19,1,9,5,112.0,0,0,1,1,0,22,9,9,5,11.2,9,14,7,11.25,12.7,3.7,-1.7,Dropout,0,0.5555555555555556,0.7777777777777778,0.05000000000000071,18,12,0,-6.29
1,2,9500,1,144.0,38,37,9,9,128.8,1,0,1,1,0,19,7,7,6,13.2,7,7,6,13.2,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
39,1,9119,1,130.0,19,37,9,9,134.0,0,0,1,1,1,24,5,8,5,11.833333333333334,5,8,4,14.0,12.7,3.7,-1.7,Enrolled,1,1.0,0.8,2.166666666666666,10,9,0,-6.29
1,1,9254,1,133.1,3,1,2,4,125.0,0,0,1,1,0,21,6,10,5,11.333333333333334,6,14,2,11.5,12.7,3.7,-1.7,Enrolled,1,0.8333333333333334,0.3333333333333333,0.16666666666666607,12,7,0,-6.29
17,4,9119,1,133.0,3,1,9,3,123.2,1,0,1,1,0,18,5,5,5,13.6,5,6,5,14.6,8.9,1.4,3.51,Graduate,1,1.0,1.0,1.0,10,10,0,4.914
17,3,9119,1,131.0,37,37,9,7,118.4,0,0,1,1,0,18,5,10,0,0.0,5,10,2,11.5,7.6,2.6,0.32,Dropout,0,0.0,0.4,11.5,10,2,0,0.8320000000000001
51,1,9670,1,133.1,3,1,3,10,116.2,0,0,1,1,0,24,6,11,5,12.857142857142858,6,12,5,13.666666666666666,11.1,0.6,2.02,Dropout,0,0.8333333333333334,0.8333333333333334,0.8095238095238084,12,10,0,1.212
39,1,9119,1,133.1,37,19,9,3,123.0,0,0,1,1,1,28,5,16,3,14.333333333333334,5,9,5,12.428571428571429,9.4,-0.8,-3.12,Enrolled,1,0.6,1.0,-1.904761904761905,10,8,0,2.4960000000000004
17,1,9670,1,118.0,19,38,7,9,113.5,1,0,1,0,1,19,6,9,5,13.5,6,6,6,14.0,12.4,0.5,1.79,Graduate,1,0.8333333333333334,1.0,0.5,12,11,0,0.895
51,1,9085,1,120.0,3,3,4,2,125.0,0,0,1,0,0,28,6,8,6,14.428571428571429,6,12,4,15.6,11.1,0.6,2.02,Enrolled,1,1.0,0.6666666666666666,1.1714285714285708,12,10,0,1.212
17,3,9853,1,133.1,12,1,4,0,134.8,1,0,1,0,0,18,6,12,0,0.0,6,12,0,0.0,7.6,2.6,0.32,Dropout,0,0.0,0.0,0.0,12,0,0,0.8320000000000001
1,1,9500,1,125.0,1,1,4,4,119.8,1,0,1,0,1,19,8,8,8,12.82875,8,8,8,12.82875,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,16,16,0,2.4960000000000004
43,1,9130,1,125.0,39,3,3,2,125.0,1,0,1,0,0,21,5,6,0,0.0,5,6,4,13.75,10.8,1.4,1.74,Graduate,1,0.0,0.8,13.75,10,4,0,2.436
1,3,9500,1,148.0,1,19,4,5,135.1,1,1,1,0,0,18,7,0,0,0.0,8,0,0,0.0,13.9,-0.3,0.79,Dropout,0,0.0,0.0,0.0,15,0,0,-0.237
1,4,9070,1,139.0,3,19,1,5,138.3,1,0,1,0,0,19,6,6,6,14.666666666666666,6,6,6,13.166666666666666,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,-1.5,12,12,0,2.4960000000000004
17,2,9500,1,130.0,38,38,7,7,122.5,1,0,1,0,0,19,8,8,7,13.937142857142858,8,8,7,13.937142857142858,10.8,1.4,1.74,Graduate,1,0.875,0.875,0.0,16,14,0,2.436
1,1,9070,1,148.0,3,1,2,10,148.0,1,0,1,0,0,20,12,12,10,14.7,12,12,12,14.583333333333334,15.5,2.8,-4.06,Graduate,1,0.8333333333333334,1.0,-0.11666666666666536,24,22,0,-11.367999999999999
1,2,9773,1,130.0,1,1,9,4,126.2,1,0,1,0,0,18,6,6,6,11.666666666666666,6,6,5,12.2,12.7,3.7,-1.7,Graduate,1,1.0,0.8333333333333334,0.5333333333333332,12,11,0,-6.29
43,4,9500,1,134.0,37,37,9,9,129.8,1,0,1,0,0,20,7,7,6,14.85,7,7,6,14.85,7.6,2.6,0.32,Graduate,1,0.8571428571428571,0.8571428571428571,0.0,14,12,0,0.8320000000000001
39,1,9085,1,133.1,19,37,7,90,104.0,0,0,1,0,0,26,5,11,1,12.0,5,12,0,0.0,10.8,1.4,1.74,Dropout,0,0.2,0.0,-12.0,10,1,0,2.436
18,4,9500,1,137.0,3,1,3,4,126.7,1,0,1,0,0,18,7,8,7,13.6875,8,9,8,15.622222222222222,13.9,-0.3,0.79,Dropout,0,1.0,1.0,1.9347222222222218,15,15,0,-0.237
39,1,8014,0,130.0,37,37,9,9,120.0,0,0,1,0,0,58,6,14,5,12.4,6,10,5,11.6,9.4,-0.8,-3.12,Graduate,1,0.8333333333333334,0.8333333333333334,-0.8000000000000007,12,10,0,2.4960000000000004
1,2,9500,1,137.0,1,3,4,3,124.6,0,0,1,0,0,18,7,10,7,13.398,8,8,8,13.5425,15.5,2.8,-4.06,Graduate,1,1.0,1.0,0.14450000000000074,15,15,0,-11.367999999999999
44,1,9085,1,130.0,1,1,4,3,130.0,1,0,1,0,0,20,6,13,5,11.8,6,19,4,12.0,12.4,0.5,1.79,Enrolled,1,0.8333333333333334,0.6666666666666666,0.1999999999999993,12,9,0,0.895
17,1,9991,0,140.0,38,37,6,7,127.3,0,0,1,0,0,20,5,0,0,0.0,5,0,0,0.0,11.1,0.6,2.02,Dropout,0,0.0,0.0,0.0,10,0,0,1.212
2,1,9147,1,150.0,37,37,9,9,122.0,1,0,1,0,0,29,15,19,13,11.76923076923077,14,17,14,11.928571428571429,9.4,-0.8,-3.12,Graduate,1,0.8666666666666667,1.0,0.15934065934065877,29,27,0,2.4960000000000004
7,1,9238,1,130.0,1,1,4,10,125.1,0,1,0,0,0,27,6,8,0,0.0,5,6,0,0.0,16.2,0.3,-0.92,Dropout,0,0.0,0.0,0.0,11,0,0,-0.276
1,1,9085,1,133.1,19,38,5,7,110.0,1,0,1,0,1,21,6,8,6,13.285714285714286,6,11,6,13.0,11.1,0.6,2.02,Graduate,1,1.0,1.0,-0.2857142857142865,12,12,0,1.212
1,1,9238,1,134.0,1,19,4,9,129.8,0,0,1,0,1,20,6,6,6,11.666666666666666,6,8,6,11.166666666666666,15.5,2.8,-4.06,Graduate,1,1.0,1.0,-0.5,12,12,0,-11.367999999999999
17,1,9238,1,125.0,19,38,3,7,114.9,0,0,1,0,1,19,6,13,6,11.5,6,9,5,12.2,11.1,0.6,2.02,Graduate,1,1.0,0.8333333333333334,0.6999999999999993,12,11,0,1.212
1,1,9500,1,141.0,37,38,6,6,125.6,1,0,1,0,1,22,7,9,6,13.081666666666669,8,12,6,13.15,11.1,0.6,2.02,Graduate,1,0.8571428571428571,0.75,0.06833333333333158,15,12,0,1.212
18,3,9070,1,138.0,38,37,9,7,125.1,1,0,1,0,1,19,6,6,6,12.666666666666666,6,6,6,13.0,15.5,2.8,-4.06,Graduate,1,1.0,1.0,0.3333333333333339,12,12,0,-11.367999999999999
17,1,9773,1,116.0,37,1,9,8,115.7,1,1,0,0,0,19,6,6,3,11.333333333333334,6,6,0,0.0,12.4,0.5,1.79,Dropout,0,0.5,0.0,-11.333333333333334,12,3,0,0.895
1,3,9853,1,122.0,3,3,2,2,112.6,1,0,1,0,0,23,6,8,5,13.6,6,8,5,11.6,7.6,2.6,0.32,Enrolled,1,0.8333333333333334,0.8333333333333334,-2.0,12,10,0,0.8320000000000001
1,3,9773,1,131.0,1,1,4,4,127.2,1,0,1,0,1,18,6,6,6,13.166666666666666,6,7,5,13.2,12.4,0.5,1.79,Dropout,0,1.0,0.8333333333333334,0.033333333333333215,12,11,0,0.895
44,1,9130,1,140.0,1,19,4,8,140.0,0,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,12.7,3.7,-1.7,Dropout,0,0.0,0.0,0.0,12,0,0,-6.29
44,1,9003,1,140.0,1,1,4,3,140.0,1,0,1,0,0,20,6,10,5,11.666666666666666,6,7,5,12.6,12.4,0.5,1.79,Graduate,1,0.8333333333333334,0.8333333333333334,0.9333333333333336,12,10,0,0.895
1,4,9238,1,127.0,1,38,9,7,120.4,1,0,1,0,1,19,6,6,6,13.5,6,7,6,13.428571428571429,11.1,0.6,2.02,Graduate,1,1.0,1.0,-0.07142857142857117,12,12,0,1.212
39,1,9085,1,133.1,37,37,9,9,100.0,1,1,0,0,1,26,6,7,0,0.0,6,6,0,0.0,13.9,-0.3,0.79,Dropout,0,0.0,0.0,0.0,12,0,1,-0.237
1,1,9238,1,117.0,1,19,4,7,113.5,1,0,1,0,1,18,6,6,6,13.166666666666666,6,7,6,14.142857142857142,11.1,0.6,2.02,Graduate,1,1.0,1.0,0.9761904761904763,12,12,0,1.212
1,1,9085,1,150.0,37,37,4,9,132.1,1,1,1,0,0,29,5,11,4,12.5,5,11,2,12.5,12.7,3.7,-1.7,Dropout,0,0.8,0.4,0.0,10,6,0,-6.29
44,1,9003,1,160.0,3,1,2,6,160.0,1,0,0,0,0,20,6,10,6,13.375,6,10,6,13.0,16.2,0.3,-0.92,Graduate,1,1.0,1.0,-0.375,12,12,0,-0.276
1,1,9070,1,128.0,19,2,7,3,126.3,1,0,1,0,0,19,6,6,6,13.166666666666666,6,6,6,12.666666666666666,15.5,2.8,-4.06,Graduate,1,1.0,1.0,-0.5,12,12,0,-11.367999999999999
44,1,9085,1,160.0,1,1,4,4,160.0,1,0,1,0,0,23,6,12,4,13.4,6,17,2,13.5,12.4,0.5,1.79,Enrolled,1,0.6666666666666666,0.3333333333333333,0.09999999999999964,12,6,0,0.895
43,1,9556,1,126.0,2,3,3,2,100.0,0,0,1,0,0,25,7,10,3,13.0,8,10,3,11.666666666666666,10.8,1.4,1.74,Enrolled,1,0.42857142857142855,0.375,-1.333333333333334,15,6,0,2.436
18,1,9500,1,135.0,3,3,1,1,125.8,1,0,1,0,0,18,8,8,7,13.154285714285717,8,8,7,13.154285714285717,10.8,1.4,1.74,Graduate,1,0.875,0.875,0.0,16,14,0,2.436
1,3,9070,1,139.0,1,38,4,7,142.2,1,0,1,0,1,19,6,6,6,12.833333333333334,6,6,6,12.833333333333334,9.4,-0.8,-3.12,Graduate,1,1.0,1.0,0.0,12,12,0,2.4960000000000004
17,2,9853,1,125.0,1,19,5,5,119.4,1,0,1,0,0,18,7,10,7,12.142857142857142,7,7,7,13.142857142857142,12.4,0.5,1.79,Graduate,1,1.0,1.0,1.0,14,14,0,0.895
1,2,9500,1,106.0,1,19,4,4,106.4,1,0,1,0,1,19,7,9,5,13.34,7,9,6,12.385714285714286,12.4,0.5,1.79,Enrolled,1,0.7142857142857143,0.8571428571428571,-0.9542857142857137,14,11,0,0.895
7,1,8014,0,120.0,37,19,9,3,120.0,0,0,1,0,0,36,10,15,4,13.0,9,10,4,13.75,8.9,1.4,3.51,Dropout,0,0.4,0.4444444444444444,0.75,19,8,0,4.914
44,1,9003,1,150.0,1,38,4,9,150.0,0,0,1,1,1,20,6,18,3,12.0,6,17,3,11.666666666666666,15.5,2.8,-4.06,Enrolled,1,0.5,0.5,-0.3333333333333339,12,6,0,-11.367999999999999
1,1,9238,1,116.0,38,38,9,8,108.7,1,0,1,1,0,18,6,9,5,11.0,6,12,0,0.0,11.1,0.6,2.02,Dropout,0,0.8333333333333334,0.0,-11.0,12,5,0,1.212
44,1,9003,1,130.0,3,1,4,6,130.0,0,0,1,1,0,19,6,8,5,11.5,6,11,6,11.333333333333334,12.4,0.5,1.79,Enrolled,1,0.8333333333333334,1.0,-0.16666666666666607,12,11,0,0.895
17,1,9238,1,140.0,1,44,4,2,124.6,1,1,0,1,0,20,9,9,3,13.333333333333334,6,6,2,12.5,8.9,1.4,3.51,Dropout,0,0.3333333333333333,0.3333333333333333,-0.8333333333333339,15,5,0,4.914
1,2,9500,1,134.0,19,19,4,7,131.0,1,0,1,1,0,18,7,9,7,14.594444444444443,8,10,8,13.472,15.5,2.8,-4.06,Graduate,1,1.0,1.0,-1.1224444444444437,15,15,0,-11.367999999999999
44,1,9130,1,130.0,3,1,3,6,130.0,1,1,1,1,0,20,6,9,4,11.0,6,13,3,10.666666666666666,12.4,0.5,1.79,Dropout,0,0.6666666666666666,0.5,-0.3333333333333339,12,7,0,0.895
18,1,9119,1,122.0,19,1,90,3,116.1,1,1,0,1,0,24,5,8,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12,Dropout,0,0.0,0.0,0.0,10,0,0,2.4960000000000004
17,1,9773,1,128.0,19,38,5,7,125.6,1,0,1,1,0,19,6,6,0,0.0,6,0,0,0.0,8.9,1.4,3.51,Dropout,0,0.0,0.0,0.0,12,0,0,4.914
